,tinh,project,link,kind,location,price,town,isCoastal
33,tai-thanh-hoa,Khu dân cư Lightland Hải Tiến Thanh Hóa,https://cafeland.vn/du-an/khu-dan-cu-lightland-hai-tien-thanh-hoa-3169.html,Khu Đô Thị,"Ngã 5, xã Hoằng Ngọc, Hoằng Hóa, Thanh Hóa",Địa chỉ:,Hoằng Hóa,1
34,tai-thanh-hoa,Dự án Sun Beauty Onsen Thanh Hóa,https://cafeland.vn/du-an/du-an-sun-beauty-onsen-thanh-hoa-3167.html,Bất Động Sản Nghỉ Dưỡng,"Quốc lộ 45, Quảng Xương, Thanh Hóa",Địa chỉ:,Quảng Xương,1
36,tai-thanh-hoa,Khu dân cư Sunrise Residence Quảng Phú,https://cafeland.vn/du-an/khu-dan-cu-sunrise-residence-quang-phu-3162.html,Khu Đô Thị,"Quốc lộ 47, Quảng Xương, Thanh Hóa","Giá thấp nhất: 1,40 tỷ",Quảng Xương,1
38,tai-thanh-hoa,"Tổ hợp biệt thự, shophouse Sun Riverside Village Sầm Sơn",https://cafeland.vn/du-an/to-hop-biet-thu-shophouse-sun-riverside-village-sam-son-3092.html,Bất Động Sản Nghỉ Dưỡng,"Đại lộ Nam Sông Mã, TP. Sầm Sơn, Thanh Hóa","Giá thấp nhất: 8,43 tỷ",Sầm Sơn,1
41,tai-thanh-hoa,"Tổ hợp căn hộ, thương mại dịch vụ Sunshine Capital Thanh Hóa",https://cafeland.vn/du-an/to-hop-can-ho-thuong-mai-dich-vu-sunshine-capital-thanh-hoa-3046.html,Loại Hình Khác,"Quảng Xương, Thanh Hóa",Địa chỉ:,Quảng Xương,1
43,tai-thanh-hoa,Khu đô thị phức hợp Sun Grand Boulevard Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-phuc-hop-sun-grand-boulevard-thanh-hoa-2947.html,Bất Động Sản Nghỉ Dưỡng,"Đường Hồ Xuân Hương, TP. Sầm Sơn, Thanh Hóa",Giá thấp nhất: 9 tỷ,Sầm Sơn,1
47,tai-thanh-hoa,Khu đô thị Flamingo Crown Bay Thanh Hóa,https://cafeland.vn/du-an/khu-do-thi-flamingo-crown-bay-thanh-hoa-2599.html,Khu Đô Thị,"Hoằng Hóa, Thanh Hóa","Giá thấp nhất: 4,50 tỷ",Hoằng Hóa,1
51,tai-thanh-hoa,FLC Samson Beach & Golf Resort,https://cafeland.vn/du-an/flc-samson-beach-golf-resort-1167.html,Bất Động Sản Nghỉ Dưỡng,"Đường Thanh Niên, TP. Sầm Sơn, Thanh Hóa",Địa chỉ:,Sầm Sơn,1
52,tai-thanh-hoa,Hùng Sơn Villa: Khu biệt thự nghĩ dưỡng bên bờ biển Sầm Sơn,https://cafeland.vn/du-an/hung-son-villa-khu-biet-thu-nghi-duong-ben-bo-bien-sam-son-919.html,Bất Động Sản Nghỉ Dưỡng,"Đường 4D, Quảng Xương, Thanh Hóa",Địa chỉ:,Quảng Xương,1
53,tai-thanh-hoa,Khu du lịch nghỉ dưỡng Eureka - Linh Trường tại Thanh Hóa,https://cafeland.vn/du-an/khu-du-lich-nghi-duong-eureka-linh-truong-tai-thanh-hoa-869.html,Bất Động Sản Nghỉ Dưỡng,"Bờ biển Hoằng Hóa, Hoằng Hóa, Thanh Hóa",Địa chỉ:,Hoằng Hóa,1
1,tai-nghe-an,Hoàng Mai 2: Dự án khu công nghiệp tại Nghệ An,https://cafeland.vn/du-an/hoang-mai-2-du-an-khu-cong-nghiep-tai-nghe-an-4239.html,Khu công nghiệp,"TX. Hoàng Mai, Nghệ An",Địa chỉ:,Hoàng Mai,1
2,tai-nghe-an,KT Home: Dự án nhà ở xã hội tại Nghệ An,https://cafeland.vn/du-an/kt-home-du-an-nha-o-xa-hoi-tai-nghe-an-4211.html,Căn hộ chung cư,"đường N5, Nghi Lộc, Nghệ An",Địa chỉ:,Nghi Lộc,1
5,tai-nghe-an,Aqua Pearl City: Dự án khu đô thị tại Nghệ An,https://cafeland.vn/du-an/aqua-pearl-city-du-an-khu-do-thi-tai-nghe-an-4086.html,Khu Đô Thị,"đại lộ 72, TX. Cửa Lò, Nghệ An","Giá thấp nhất: 5,19 tỷ",Cửa Lò,1
15,tai-nghe-an,Khu đô thị nghỉ dưỡng MeySenses Lucia Bay Bãi Lữ Nghệ An,https://cafeland.vn/du-an/khu-do-thi-nghi-duong-meysenses-lucia-bay-bai-lu-nghe-an-3329.html,Bất Động Sản Nghỉ Dưỡng,"xã Nghi Yên và Nghi Tiến, Nghi Lộc, Nghệ An",Địa chỉ:,Nghi Lộc,1
17,tai-nghe-an,Dự án Golden Wind Resort &amp; Hotel Nghệ An,https://cafeland.vn/du-an/du-an-golden-wind-resort-amp-hotel-nghe-an-3185.html,Bất Động Sản Nghỉ Dưỡng,"Đường Bình Minh, khối 7, TX. Cửa Lò, Nghệ An",Địa chỉ:,Cửa Lò,1
19,tai-nghe-an,Khu đô thị Hoàng Sơn Nghệ An,https://cafeland.vn/du-an/khu-do-thi-hoang-son-nghe-an-3151.html,Khu Đô Thị,"Quốc lộ 7, Diễn Châu, Nghệ An","Giá thấp nhất: 1,80 tỷ",Diễn Châu,1
22,tai-nghe-an,"Tổ hợp du lịch sinh thái, nghỉ dưỡng Meyresort Bãi Lữ Nghệ An",https://cafeland.vn/du-an/to-hop-du-lich-sinh-thai-nghi-duong-meyresort-bai-lu-nghe-an-2934.html,Bất Động Sản Nghỉ Dưỡng,"Đường Quốc Phòng, xã Nghi Yên, Nghi Lộc, Nghệ An",Địa chỉ:,Nghi Lộc,1
27,tai-nghe-an,Khu đô thị Cửa Cờn Riverside Nghệ An,https://cafeland.vn/du-an/khu-do-thi-cua-con-riverside-nghe-an-2533.html,Khu Đô Thị,"đường DT537A, TX. Hoàng Mai, Nghệ An","Giá thấp nhất: 1,15 tỷ",Hoàng Mai,1
28,tai-nghe-an,Tổ hợp nghỉ dưỡng Cửa Lò Beach Villa Nghệ An,https://cafeland.vn/du-an/to-hop-nghi-duong-cua-lo-beach-villa-nghe-an-2396.html,Bất Động Sản Nghỉ Dưỡng,"đường Bình Minh, TX. Cửa Lò, Nghệ An","Giá thấp nhất: 2,91 tỷ",Cửa Lò,1
30,tai-nghe-an,Khu dân cư TNR Stars Diễn Châu,https://cafeland.vn/du-an/khu-dan-cu-tnr-stars-dien-chau-2186.html,Khu Đô Thị,"Diễn Châu, Nghệ An",Địa chỉ:,Diễn Châu,1
31,tai-nghe-an,Dự án nghỉ dưỡng Vinpearl Discovery Cửa Hội tỉnh Nghệ An,https://cafeland.vn/du-an/du-an-nghi-duong-vinpearl-discovery-cua-hoi-tinh-nghe-an-2062.html,Bất Động Sản Nghỉ Dưỡng,"bãi biển Cửa Hội, TX. Cửa Lò, Nghệ An",Địa chỉ:,Cửa Lò,1
41,tai-nghe-an,Cửa Lò Golf Resort,https://cafeland.vn/du-an/cua-lo-golf-resort-392.html,Nhà Phố - Biệt Thự,"Bình Minh, TX. Cửa Lò, Nghệ An",Địa chỉ:,Cửa Lò,1
0,tai-ha-tinh,Song Long Green Avenue: Dự án khu đô thị tại Hà Tĩnh,https://cafeland.vn/du-an/song-long-green-avenue-du-an-khu-do-thi-tai-ha-tinh-4357.html,Khu Đô Thị,"thôn Song Long, Nghi Xuân, Hà Tĩnh",Địa chỉ:,Nghi Xuân,1
1,tai-ha-tinh,Bắc Thạch Hà: Dự án khu công nghiệp tại Hà Tĩnh,https://cafeland.vn/du-an/bac-thach-ha-du-an-khu-cong-nghiep-tai-ha-tinh-4241.html,Khu công nghiệp,"Thạch Hà, Hà Tĩnh",Địa chỉ:,Thạch Hà,1
2,tai-ha-tinh,Wyndham Costa Hà Tĩnh: Dự án khu đô thị du lịch biển tại Hà Tĩnh,https://cafeland.vn/du-an/wyndham-costa-ha-tinh-du-an-khu-do-thi-du-lich-bien-tai-ha-tinh-4129.html,Bất Động Sản Nghỉ Dưỡng,"thôn Đông Văn, xã Thạch Văn và thôn Toàn Thắng, xã Thạch Trị, Thạch Hà, Hà Tĩnh",Địa chỉ:,Thạch Hà,1
3,tai-ha-tinh,Hà Mỹ Hưng: Dự án khu đô thị tại Hà Tĩnh,https://cafeland.vn/du-an/ha-my-hung-du-an-khu-do-thi-tai-ha-tinh-4071.html,Đất Nền Dự Án,"đường Hàm Nghi, Thạch Hà, Hà Tĩnh",Giá thấp nhất: 4 tỷ,Thạch Hà,1
6,tai-ha-tinh,Đông Dương Green: Dự án khu tổ hợp dịch vụ và thương mại tại Hà Tĩnh,https://cafeland.vn/du-an/dong-duong-green-du-an-khu-to-hop-dich-vu-va-thuong-mai-tai-ha-tinh-3539.html,Loại Hình Khác,"Xã Cương Gián, Nghi Xuân, Hà Tĩnh","Giá thấp nhất: 1,10 tỷ",Nghi Xuân,1
7,tai-ha-tinh,Dự án Hoa Tiên Paradise Hà Tĩnh,https://cafeland.vn/du-an/du-an-hoa-tien-paradise-ha-tinh-3292.html,Bất Động Sản Nghỉ Dưỡng,"bãi biển Xuân Thành, Nghi Xuân, Hà Tĩnh","Giá thấp nhất: 1,8 tỷ",Nghi Xuân,1
12,tai-ha-tinh,Khu dân cư Kỳ Anh Central Park Hà Tĩnh,https://cafeland.vn/du-an/khu-dan-cu-ky-anh-central-park-ha-tinh-2927.html,Đất Nền Dự Án,"Khu phố Hưng Thịnh, phường Sông Trí, Kỳ Anh, Hà Tĩnh",Giá thấp nhất: 973 triệu,Kỳ Anh,1
13,tai-ha-tinh,Khu đô thị Xuân An Green Park Hà Tĩnh,https://cafeland.vn/du-an/khu-do-thi-xuan-an-green-park-ha-tinh-2247.html,Khu Đô Thị,"Nghi Xuân, Hà Tĩnh",Địa chỉ:,Nghi Xuân,1
14,tai-ha-tinh,Trung tâm thương mại Xuân An Plaza Hà Tĩnh,https://cafeland.vn/du-an/trung-tam-thuong-mai-xuan-an-plaza-ha-tinh-2243.html,Loại Hình Khác,"Nghi Xuân, Hà Tĩnh",Địa chỉ:,Nghi Xuân,1
15,tai-ha-tinh,Dự án Xuân Thành Paradise Golf & Resort Hà Tĩnh,https://cafeland.vn/du-an/du-an-xuan-thanh-paradise-golf-resort-ha-tinh-2102.html,Nhà Phố - Biệt Thự,"Nghi Xuân, Hà Tĩnh","Giá thấp nhất: 4,5 tỷ",Nghi Xuân,1
16,tai-ha-tinh,Biệt thự Vinpearl Discovery Hà Tĩnh,https://cafeland.vn/du-an/biet-thu-vinpearl-discovery-ha-tinh-2058.html,Nhà Phố - Biệt Thự,"Lộc Hà, Hà Tĩnh","Giá thấp nhất: 2,20 tỷ",Lộc Hà,1
0,tai-quang-binh,Regal Residence Luxury: Dự án căn hộ tại Quảng Bình,https://cafeland.vn/du-an/regal-residence-luxury-du-an-can-ho-tai-quang-binh-4339.html,Căn hộ chung cư,"TP. Đồng Hới, Quảng Bình",Địa chỉ:,Đồng Hới,1
1,tai-quang-binh,DIC Star Hotels &amp; Resorts – Sân golf: Dự án khu phức hợp tại Quảng Bình,https://cafeland.vn/du-an/dic-star-hotels-amp-resorts-san-golf-du-an-khu-phuc-hop-tai-quang-binh-3977.html,Bất Động Sản Nghỉ Dưỡng,"Huyện Quảng Ninh, Quảng Bình",Địa chỉ:,Quảng Ninh,1
2,tai-quang-binh,Royal Landmark: Dự án tổ hợp condotel và shophouse tại Quảng Bình,https://cafeland.vn/du-an/royal-landmark-du-an-to-hop-condotel-va-shophouse-tai-quang-binh-3946.html,Căn hộ chung cư,"đường Hương Giang, TP. Đồng Hới, Quảng Bình",Địa chỉ:,Đồng Hới,1
3,tai-quang-binh,Regal Residence Premium: Dự án căn hộ tại Quảng Bình,https://cafeland.vn/du-an/regal-residence-premium-du-an-can-ho-tai-quang-binh-3920.html,Căn hộ chung cư,"đường Võ Nguyên Giáp, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 2,64 tỷ",Đồng Hới,1
4,tai-quang-binh,Emerald Beach City: Dự án đất nền tại Quảng Bình,https://cafeland.vn/du-an/emerald-beach-city-du-an-dat-nen-tai-quang-binh-3874.html,Đất Nền Dự Án,"Quốc lộ 1A, Bố Trạch, Quảng Bình","Giá thấp nhất: 1,58 tỷ",Bố Trạch,1
5,tai-quang-binh,Seashine Bảo Ninh: Dự án đất nền tại Quảng Bình,https://cafeland.vn/du-an/seashine-bao-ninh-du-an-dat-nen-tai-quang-binh-3661.html,Đất Nền Dự Án,"thôn Hà Thiệp, Huyện Quảng Ninh, Quảng Bình",Địa chỉ:,Quảng Ninh,1
6,tai-quang-binh,Seoul Village: Dự án tại Quảng Bình,https://cafeland.vn/du-an/seoul-village-du-an-tai-quang-binh-3431.html,Khu Đô Thị,"đường ven biển 48 m, Bố Trạch, Quảng Bình","Giá thấp nhất: 3,22 tỷ",Bố Trạch,1
7,tai-quang-binh,Phân khu La Diva The Show Quảng Bình,https://cafeland.vn/du-an/phan-khu-la-diva-the-show-quang-binh-3281.html,Bất Động Sản Nghỉ Dưỡng,"xã Hải Ninh và xã Hồng Thủy, Huyện Quảng Ninh, Quảng Bình",Địa chỉ:,Quảng Ninh,1
8,tai-quang-binh,Dự án TNR Starts Đồng Hới Quảng Bình,https://cafeland.vn/du-an/du-an-tnr-starts-dong-hoi-quang-binh-3260.html,Khu Đô Thị,"đường Lý Thường Kiệt, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 2,67 tỷ",Đồng Hới,1
9,tai-quang-binh,Dự án La Mer Quảng Bình,https://cafeland.vn/du-an/du-an-la-mer-quang-binh-3207.html,Nhà Phố - Biệt Thự,"Đường Mỹ Cảnh, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 10,96 tỷ",Đồng Hới,1
10,tai-quang-binh,Dự án Phú Hải Riverside Quảng Bình,https://cafeland.vn/du-an/du-an-phu-hai-riverside-quang-binh-3204.html,Khu Đô Thị,"Đường Quang Trung, TP. Đồng Hới, Quảng Bình",Giá thấp nhất: 680 triệu,Đồng Hới,1
11,tai-quang-binh,Dự án Dream Homes Dong Hoi Quảng Bình,https://cafeland.vn/du-an/du-an-dream-homes-dong-hoi-quang-binh-3191.html,Khu Đô Thị,"Đường Đỗ Nhuận, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 4,90 tỷ",Đồng Hới,1
12,tai-quang-binh,Khu đô thị Regal Ocean Quang Binh,https://cafeland.vn/du-an/khu-do-thi-regal-ocean-quang-binh-3139.html,Khu Đô Thị,"Đường Võ Nguyên Giáp, bán đảo Bảo Ninh, TP. Đồng Hới, Quảng Bình",Địa chỉ:,Đồng Hới,1
13,tai-quang-binh,Khu đô thị Sunora Quảng Bình,https://cafeland.vn/du-an/khu-do-thi-sunora-quang-binh-3109.html,Khu Đô Thị,"Đường Quang Trung, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 3,26 tỷ",Đồng Hới,1
14,tai-quang-binh,Khu đô thị La Celia City Quảng Bình,https://cafeland.vn/du-an/khu-do-thi-la-celia-city-quang-binh-3102.html,Khu Đô Thị,"Bán đảo Bảo Ninh, đường Võ Nguyên Giáp, TP. Đồng Hới, Quảng Bình",Địa chỉ:,Đồng Hới,1
15,tai-quang-binh,Đất nền The Sang Villa Quảng Bình,https://cafeland.vn/du-an/dat-nen-the-sang-villa-quang-binh-3087.html,Đất Nền Dự Án,"Thôn Hà Thiệp – Bắc Ninh, Huyện Quảng Ninh, Quảng Bình","Giá thấp nhất: 1,17 tỷ",Quảng Ninh,1
16,tai-quang-binh,Đất nền biệt thự Nhật Lệ Riverside Quảng Bình,https://cafeland.vn/du-an/dat-nen-biet-thu-nhat-le-riverside-quang-binh-3042.html,Khu Đô Thị,"đường Mỹ Cảnh, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 5,72 tỷ",Đồng Hới,1
17,tai-quang-binh,Khu dân cư Nam Cầu Dài Quảng Bình,https://cafeland.vn/du-an/khu-dan-cu-nam-cau-dai-quang-binh-3003.html,Khu Đô Thị,"TP. Đồng Hới, Quảng Bình",Địa chỉ:,Đồng Hới,1
18,tai-quang-binh,"Tổ hợp khách sạn, shophouse Movenpick Central Quảng Bình",https://cafeland.vn/du-an/to-hop-khach-san-shophouse-movenpick-central-quang-binh-2993.html,Loại Hình Khác,"Số 18 đường Quách Xuân Kỳ, TP. Đồng Hới, Quảng Bình",Địa chỉ:,Đồng Hới,1
19,tai-quang-binh,Khu đô thị Gosabe City Quảng Bình,https://cafeland.vn/du-an/khu-do-thi-gosabe-city-quang-binh-2777.html,Khu Đô Thị,"Bố Trạch, Quảng Bình","Giá thấp nhất: 2,24 tỷ",Bố Trạch,1
20,tai-quang-binh,Biệt thự La Rivière Quảng Bình,https://cafeland.vn/du-an/biet-thu-la-riviere-quang-binh-2766.html,Nhà Phố - Biệt Thự,"Đường Mỹ Cảnh, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 5,72 tỷ",Đồng Hới,1
21,tai-quang-binh,Căn hộ khách sạn Dolce Penisola Quảng Bình,https://cafeland.vn/du-an/can-ho-khach-san-dolce-penisola-quang-binh-2696.html,Bất Động Sản Nghỉ Dưỡng,"TP. Đồng Hới, Quảng Bình",Giá thấp nhất: 728 triệu,Đồng Hới,1
22,tai-quang-binh,Đất nền Phú Hải New City Quảng Bình,https://cafeland.vn/du-an/dat-nen-phu-hai-new-city-quang-binh-2630.html,Đất Nền Dự Án,"đường Quang Trung, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 2,27 tỷ",Đồng Hới,1
23,tai-quang-binh,Khu đô thị Golden Lake Quảng Bình,https://cafeland.vn/du-an/khu-do-thi-golden-lake-quang-binh-2359.html,Khu Đô Thị,"đường Trần Phú và Lê Duẩn, Bố Trạch, Quảng Bình","Giá thấp nhất: 1,58 tỷ",Bố Trạch,1
24,tai-quang-binh,Khu nghỉ dưỡng Fusion Quảng Bình,https://cafeland.vn/du-an/khu-nghi-duong-fusion-quang-binh-2255.html,Nhà Phố - Biệt Thự,"TP. Đồng Hới, Quảng Bình",Địa chỉ:,Đồng Hới,1
25,tai-quang-binh,Khu đô thị sinh thái Eco Garden Đồng Hới,https://cafeland.vn/du-an/khu-do-thi-sinh-thai-eco-garden-dong-hoi-2092.html,Khu Đô Thị,"đường Phan Đình Phùng, TP. Đồng Hới, Quảng Bình",Giá thấp nhất: 789 triệu,Đồng Hới,1
26,tai-quang-binh,Đất nền Bảo Ninh Sunrise Đồng Hới,https://cafeland.vn/du-an/dat-nen-bao-ninh-sunrise-dong-hoi-1985.html,Đất Nền Dự Án,"đường Mỹ Cảnh, TP. Đồng Hới, Quảng Bình","Giá thấp nhất: 4,16 tỷ",Đồng Hới,1
27,tai-quang-binh,Condotel Best Western Premier Quang Binh,https://cafeland.vn/du-an/condotel-best-western-premier-quang-binh-1814.html,Bất Động Sản Nghỉ Dưỡng,"Huyện Quảng Ninh, Quảng Bình","Giá thấp nhất: 1,48 tỷ",Quảng Ninh,1
28,tai-quang-binh,Khu nghỉ dưỡng FLC Quang Binh Beach & Golf Resort,https://cafeland.vn/du-an/khu-nghi-duong-flc-quang-binh-beach-golf-resort-1727.html,Bất Động Sản Nghỉ Dưỡng,"Huyện Quảng Ninh, Quảng Bình",Địa chỉ:,Quảng Ninh,1
1,tai-quang-tri,Gio Hải: Dự án khu du lịch dịch vụ tại Quảng Trị,https://cafeland.vn/du-an/gio-hai-du-an-khu-du-lich-dich-vu-tai-quang-tri-3905.html,Bất Động Sản Nghỉ Dưỡng,"đường Quốc Phòng, Gio Linh, Quảng Trị",Địa chỉ:,Gio Linh,1
5,tai-quang-tri,Khu đô thị sinh thái biển AE Resort Cửa Tùng,https://cafeland.vn/du-an/khu-do-thi-sinh-thai-bien-ae-resort-cua-tung-2269.html,Khu Đô Thị,"Cửa Tùng – vịnh Mốc, Vĩnh Linh, Quảng Trị","Giá thấp nhất: 3,33 tỷ",Vĩnh Linh,1
0,tai-thua-thien-hue,BGI Diamond Bay: Dự án Khu đô thị tại TP.Huế,https://cafeland.vn/du-an/bgi-diamond-bay-du-an-khu-do-thi-tai-tphue-4330.html,Khu Đô Thị,"thuộc khu E, Khu đô thị mới An Vân Dương, TP. Huế, Thừa Thiên Huế",Địa chỉ:,Huế,1
1,tai-thua-thien-hue,West Sky: Dự án khu căn hộ tại Huế,https://cafeland.vn/du-an/west-sky-du-an-khu-can-ho-tai-hue-4294.html,Căn hộ chung cư,"Khu đô thị Eco Garden, TP. Huế, Thừa Thiên Huế",Địa chỉ:,Huế,1
2,tai-thua-thien-hue,Lăng Cô: Dự án phố chợ tại Thừa Thiên Huế,https://cafeland.vn/du-an/lang-co-du-an-pho-cho-tai-thua-thien-hue-4273.html,Loại Hình Khác,"Đường Nguyễn Văn, đầm Lập An, Phú Lộc, Thừa Thiên Huế",Địa chỉ:,Phú Lộc,1
3,tai-thua-thien-hue,Lộc Bình: Dự án khu du lịch nghỉ dưỡng tại Thừa Thiên Huế,https://cafeland.vn/du-an/loc-binh-du-an-khu-du-lich-nghi-duong-tai-thua-thien-hue-4098.html,Bất Động Sản Nghỉ Dưỡng,"Phú Lộc, Thừa Thiên Huế",Địa chỉ:,Phú Lộc,1
7,tai-thua-thien-hue,Apec Imperia Boulevard: Dự án khu đô thị tại thành phố Huế ,https://cafeland.vn/du-an/apec-imperia-boulevard-du-an-khu-do-thi-tai-thanh-pho-hue-3565.html,Khu Đô Thị,"Xã Thuỷ Vân, thị xã Hương Thủy, TP. Huế, Thừa Thiên Huế","Giá thấp nhất: 2,61 tỷ",Huế,1
8,tai-thua-thien-hue,Minh Mạng Residence: Dự án khu đô thị tại Thừa Thiên Huế,https://cafeland.vn/du-an/minh-mang-residence-du-an-khu-do-thi-tai-thua-thien-hue-3512.html,Nhà Phố - Biệt Thự,"Số 11 đường Minh Mạng, TP. Huế, Thừa Thiên Huế","Giá thấp nhất: 1,70 tỷ",Huế,1
9,tai-thua-thien-hue,Phú Xuân City: Tổ hợp nhà phố - biệt thự - chung cư tại Huế,https://cafeland.vn/du-an/phu-xuan-city-to-hop-nha-pho-biet-thu-chung-cu-tai-hue-3441.html,Khu Đô Thị,"Khu A – Đô thị mới An Vân Dương, TP. Huế, Thừa Thiên Huế","Giá thấp nhất: 8,50 tỷ",Huế,1
10,tai-thua-thien-hue,Eco Garden: Khu đô thị tại Huế,https://cafeland.vn/du-an/eco-garden-khu-do-thi-tai-hue-3426.html,Khu Đô Thị,"đường Võ Nguyên Giáp, TP. Huế, Thừa Thiên Huế","Giá thấp nhất: 2,78 tỷ",Huế,1
12,tai-thua-thien-hue,Căn hộ Nera Garden Huế,https://cafeland.vn/du-an/can-ho-nera-garden-hue-3146.html,Căn hộ chung cư,"Lô C, Khu đô thị Phú Mỹ An, đường Tố Hữu, TP. Huế, Thừa Thiên Huế","Giá thấp nhất: 1,62 tỷ",Huế,1
13,tai-thua-thien-hue,Căn hộ Phú Mỹ An Tower Huế,https://cafeland.vn/du-an/can-ho-phu-my-an-tower-hue-2862.html,Căn hộ chung cư,"Đường Tố Hữu, TP. Huế, Thừa Thiên Huế","Giá thấp nhất: 1,28 tỷ",Huế,1
16,tai-thua-thien-hue,Khu nghỉ dưỡng 6 Miles Coast Resort Lăng Cô,https://cafeland.vn/du-an/khu-nghi-duong-6-miles-coast-resort-lang-co-2200.html,Bất Động Sản Nghỉ Dưỡng,"Phú Lộc, Thừa Thiên Huế",Địa chỉ:,Phú Lộc,1
17,tai-thua-thien-hue,Dự án Bạch Mã Hill Spring Resort,https://cafeland.vn/du-an/du-an-bach-ma-hill-spring-resort-2193.html,Bất Động Sản Nghỉ Dưỡng,"Khu Chân Mây – Lăng Cô, Phú Lộc, Thừa Thiên Huế",Địa chỉ:,Phú Lộc,1
18,tai-thua-thien-hue,Khu nghỉ dưỡng Laguna Lăng Cô,https://cafeland.vn/du-an/khu-nghi-duong-laguna-lang-co-2093.html,Bất Động Sản Nghỉ Dưỡng,"thôn Cù Dù, Phú Lộc, Thừa Thiên Huế",Địa chỉ:,Phú Lộc,1
19,tai-thua-thien-hue,Khu biệt thự đồi Banyan Tree Residences Thừa Thiên Huế,https://cafeland.vn/du-an/khu-biet-thu-doi-banyan-tree-residences-thua-thien-hue-2095.html,Bất Động Sản Nghỉ Dưỡng,"đường Chân Mây, Phú Lộc, Thừa Thiên Huế",Giá thấp nhất: 30 tỷ,Phú Lộc,1
20,tai-thua-thien-hue,Dự án The Manor Crown Tower Huế,https://cafeland.vn/du-an/du-an-the-manor-crown-tower-hue-1961.html,Căn hộ chung cư,"đường Tố Hữu, TP. Huế, Thừa Thiên Huế","Giá thấp nhất: 1,25 tỷ",Huế,1
21,tai-thua-thien-hue,Biệt thự và khách sạn Movenpick Resort Lăng Cô,https://cafeland.vn/du-an/biet-thu-va-khach-san-movenpick-resort-lang-co-1785.html,Nhà Phố - Biệt Thự,"Phú Lộc, Thừa Thiên Huế","Giá thấp nhất: 10,22 tỷ",Phú Lộc,1
22,tai-thua-thien-hue,Khu đô thị Mỹ Thượng,https://cafeland.vn/du-an/khu-do-thi-my-thuong-983.html,Khu Đô Thị,"Tỉnh lộ 10A, Phú Vang, Thừa Thiên Huế",Địa chỉ:,Phú Vang,1
23,tai-thua-thien-hue,Khu đô thị An Cựu City: Nơi cuộc sống bắt đầu,https://cafeland.vn/du-an/khu-do-thi-an-cuu-city-noi-cuoc-song-bat-dau-433.html,Nhà Phố - Biệt Thự,"An Cựu, TP. Huế, Thừa Thiên Huế",Địa chỉ:,Huế,1
